REGISTRO_ANCINE,RAZAO_SOCIAL,CNPJ,ATIVIDADE_ECONOMICA,CLASSIFICACAO_ATIVIDADE
51760,MMM PRODUÇÕES ARTÍSTICAS LTDA,43.206.211/0001-98,Serviços de mixagem sonora em produção audiovisual,SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,"Comércio varejista de discos, CDs, DVDs e fitas",PRINCIPAL
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,Atividades de gravação de som e de edição de música,SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,Comércio varejista de artigos do vestuário e acessórios,SECUNDARIA
51782,NO ALTAR PRODUCOES ARTISTICAS E EDICOES MUSICAIS LTDA,24.147.907/0001-46,Serviços de mixagem sonora em produção audiovisual,SECUNDARIA
51802,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,Filmagem de festas e eventos,PRINCIPAL
51802,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
51802,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
51802,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
51802,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,Atividades de sonorização e de iluminação,SECUNDARIA
51838,COMBOIO ART LTDA,29.621.500/0001-22,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
51838,COMBOIO ART LTDA,29.621.500/0001-22,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
51838,COMBOIO ART LTDA,29.621.500/0001-22,Filmagem de festas e eventos,SECUNDARIA
51838,COMBOIO ART LTDA,29.621.500/0001-22,Serviços de microfilmagem,SECUNDARIA
51845,MATHEUS PINTO MARTINS 14811107721,44.681.987/0001-22,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
51845,MATHEUS PINTO MARTINS 14811107721,44.681.987/0001-22,Filmagem de festas e eventos,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio atacadista de materiais de construção em geral,PRINCIPAL
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Aluguel de imóveis próprios,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de artigos de colchoaria,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de ferragens e ferramentas,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de madeira e artefatos,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de materiais de construção em geral,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de materiais de construção não especificados anteriormente,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de materiais hidráulicos,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de material elétrico,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de móveis,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de outros produtos não especificados anteriormente,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de plantas e flores naturais,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de tintas e materiais para pintura,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista de vidros,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Fabricação de estruturas metálicas,SECUNDARIA
51874,DISTRIBUIDORA CAMPEÃO INDÚSTRIA E COMÉRCIO LTDA,04.920.643/0001-04,Fabricação de outros produtos de metal não especificados anteriormente,SECUNDARIA
51954,PLANES SERVIÇOS ADMINISTRATIVOS LTDA ME,11.365.117/0001-95,Serviços combinados de escritório e apoio administrativo,PRINCIPAL
51954,PLANES SERVIÇOS ADMINISTRATIVOS LTDA ME,11.365.117/0001-95,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
51954,PLANES SERVIÇOS ADMINISTRATIVOS LTDA ME,11.365.117/0001-95,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
51954,PLANES SERVIÇOS ADMINISTRATIVOS LTDA ME,11.365.117/0001-95,Filmagem de festas e eventos,SECUNDARIA
51954,PLANES SERVIÇOS ADMINISTRATIVOS LTDA ME,11.365.117/0001-95,Locação de automóveis sem condutor,SECUNDARIA
51988,DELLANO GONÇALVES 08832427702,32.337.237/0001-59,"Atividades de produção de fotografias, exceto aérea e submarina",PRINCIPAL
51988,DELLANO GONÇALVES 08832427702,32.337.237/0001-59,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
51988,DELLANO GONÇALVES 08832427702,32.337.237/0001-59,Filmagem de festas e eventos,SECUNDARIA
51988,DELLANO GONÇALVES 08832427702,32.337.237/0001-59,Fotocópias,SECUNDARIA
52081,ANDRE RATO ZANANDREA 07068668780,31.689.843/0001-70,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52081,ANDRE RATO ZANANDREA 07068668780,31.689.843/0001-70,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52081,ANDRE RATO ZANANDREA 07068668780,31.689.843/0001-70,Filmagem de festas e eventos,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Estúdios cinematográficos,PRINCIPAL
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Atividades de artistas plásticos, jornalistas independentes e escritores",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Atividades de exibição cinematográfica,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Atividades de gravação de som e de edição de música,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Atividades de sonorização e de iluminação,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Consultoria em tecnologia da informação,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Desenvolvimento de programas de computador sob encomenda,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Desenvolvimento e licenciamento de programas de computador customizáveis,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Desenvolvimento e licenciamento de programas de computador não-customizáveis,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Produção de espetáculos de dança,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Produção de filmes para publicidade,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Produção musical,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Produção teatral,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Seleção e agenciamento de mão-de-obra,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,Serviços de levantamento de fundos sob contrato,SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",SECUNDARIA
52105,AZB GAMES PRODUCTION LTDA,05.878.063/0001-69,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet",SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,Atividades de sonorização e de iluminação,SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,Filmagem de festas e eventos,SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
52128,LUCIANO TEIXEIRA SOBRINHO 09835201781,41.243.402/0001-02,Serviços de pré-impressão,SECUNDARIA
52326,JORGE RAFAEL COUTINHO MACIEL 09270420701,20.811.009/0001-90,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52326,JORGE RAFAEL COUTINHO MACIEL 09270420701,20.811.009/0001-90,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
52326,JORGE RAFAEL COUTINHO MACIEL 09270420701,20.811.009/0001-90,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52326,JORGE RAFAEL COUTINHO MACIEL 09270420701,20.811.009/0001-90,Filmagem de festas e eventos,SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,Atividades de exibição cinematográfica,PRINCIPAL
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,Produção musical,SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,Serviços combinados de escritório e apoio administrativo,SECUNDARIA
52430,L.A. FERREIRA PRODUCOES LTDA,37.281.569/0001-82,Serviços de mixagem sonora em produção audiovisual,SECUNDARIA
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,Agências de publicidade,PRINCIPAL
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",SECUNDARIA
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,Consultoria em publicidade,SECUNDARIA
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",SECUNDARIA
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,"Portais, provedores de conteúdo e outros serviços de informação na internet",SECUNDARIA
52432,DELLOSSI COMUNICAÇÃO E MARKETING EIRELI,31.859.201/0001-72,Produção de filmes para publicidade,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,Atividades de sonorização e de iluminação,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Ensino de artes cênicas, exceto dança",SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,Estúdios cinematográficos,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,Filmagem de festas e eventos,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,Produção de filmes para publicidade,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,Produção teatral,SECUNDARIA
52449,JOSE L N PEIXOTO,37.893.600/0001-36,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
52460,ENZO RODRIGUES DE ARRUDA 14534901755,46.343.097/0001-36,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52460,ENZO RODRIGUES DE ARRUDA 14534901755,46.343.097/0001-36,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52460,ENZO RODRIGUES DE ARRUDA 14534901755,46.343.097/0001-36,Filmagem de festas e eventos,SECUNDARIA
52474,ANDRE RAMOS ALMEIDA 16059412718,42.220.837/0001-96,"Edição de cadastros, listas e outros produtos gráficos",PRINCIPAL
52474,ANDRE RAMOS ALMEIDA 16059412718,42.220.837/0001-96,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52474,ANDRE RAMOS ALMEIDA 16059412718,42.220.837/0001-96,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52474,ANDRE RAMOS ALMEIDA 16059412718,42.220.837/0001-96,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",SECUNDARIA
52474,ANDRE RAMOS ALMEIDA 16059412718,42.220.837/0001-96,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,SECUNDARIA
52492,SILVIO CESAR CARNEIRO DA CUNHA,31.330.222/0001-04,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
52492,SILVIO CESAR CARNEIRO DA CUNHA,31.330.222/0001-04,Filmagem de festas e eventos,SECUNDARIA
5252,CINEMATOGRÁFICA GUARAPARI LTDA,05.077.549/0001-06,Atividades de exibição cinematográfica,PRINCIPAL
5252,CINEMATOGRÁFICA GUARAPARI LTDA,05.077.549/0001-06,Comércio varejista de bebidas,SECUNDARIA
5252,CINEMATOGRÁFICA GUARAPARI LTDA,05.077.549/0001-06,"Comércio varejista de doces, balas, bombons e semelhantes",SECUNDARIA
5252,CINEMATOGRÁFICA GUARAPARI LTDA,05.077.549/0001-06,"Lanchonetes, casas de chá, de sucos e similares",SECUNDARIA
52547,ASSOCIAÇÃO ARTISTICA E FOLCLORICA AFRO BRASILEIRA - ARTFOL'A,04.018.247/0001-96,Atividades de associações de defesa de direitos sociais,PRINCIPAL
52547,ASSOCIAÇÃO ARTISTICA E FOLCLORICA AFRO BRASILEIRA - ARTFOL'A,04.018.247/0001-96,Atividades associativas não especificadas anteriormente,SECUNDARIA
52547,ASSOCIAÇÃO ARTISTICA E FOLCLORICA AFRO BRASILEIRA - ARTFOL'A,04.018.247/0001-96,Atividades de organizações associativas ligadas à cultura e à arte,SECUNDARIA
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",PRINCIPAL
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,Atividades de exibição cinematográfica,SECUNDARIA
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
52572,TANGERINAS DO DESERTO PRODUÇÕES LTDA,30.967.902/0001-62,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
