IDENTIFICACAO_CONTRATO,TITULO_PROJETO,CHAMADA_PUBLICA,ANO_CHAMADA_PUBLICA,CNPJ_PROPONENTE,RAZAO_SOCIAL_PROPONENTE,CNPJ_PRODUTORA,RAZAO_SOCIAL_PRODUTORA,CNPJ_DISTRIBUIDORA_PROGRAMADORA,RAZAO_SOCIAL_DISTRIBUIDORA_PROGRAMADORA,DT_PUBLICACAO_CONTRATO_DOU,VL_CONTRATO_DOU,DT_PRIMEIRO_DESEMBOLSO,VL_TOTAL_LIBERADO
PR-03.353,PARASITA,SAV/MINC 10,2018-01-01,28.087.974/0001-73,GATOPARDO FILMES E PRODUÇÕES ARTÍSTICAS LTDA - ME,28.087.974/0001-73,GATOPARDO FILMES E PRODUÇÕES ARTÍSTICAS LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-11-13,200000.0,2019-11-19,200000.0
PR-03.369,QUITÉRIA,SAV/MINC 10,2018-01-01,21.988.610/0001-15,GIRO PRODUÇÕES CULTURAIS LTDA - ME,21.988.610/0001-15,GIRO PRODUÇÕES CULTURAIS LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-11-13,200000.0,2019-11-19,200000.0
PR-03.356,SOLDADO ESTRANGEIRO,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,27.527.464/0001-07,COEVOS FILMES LTDA,27.527.464/0001-07,COEVOS FILMES LTDA,39.079.678/0001-47,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,2019-11-13,100000.0,2019-12-05,100000.0
PR-03.380,A HISTÓRIA DE UM TEMPO PRESENTE,CONCURSO PRODUÇÃO PARA CINEMA,2018-01-01,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,2019-11-20,382000.0,2019-12-12,382000.0
PR-03.363,A ODISSEIA DE OBÁ,SAV/MINC 10,2018-01-01,13.950.406/0001-87,LARANJEIRAS FILMES PRODUÇÕES LTDA,13.950.406/0001-87,LARANJEIRAS FILMES PRODUÇÕES LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-11-20,200000.0,2019-12-23,200000.0
PR-03.367,GRETA,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,07.543.070/0001-35,ARMANDO PINTO PRAÇA NETO,07.543.070/0001-35,ARMANDO PINTO PRAÇA NETO,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,2019-11-20,200000.0,2019-12-09,200000.0
PR-03.331,PRIMAVERA,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,57.282.097/0001-90,NOTÁBILE FILMES LTDA,57.282.097/0001-90,NOTÁBILE FILMES LTDA,67.431.718/0001-03,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,2019-11-20,200000.0,2019-11-28,200000.0
PR-03.388,3º CINEFESTIVAL - FESTIVAL DE CINEMA DO VALE DO JAGUARIBE,SAV/MINC 11,2018-01-01,07.202.193/0001-02,DEBERTON FILMES E PRODUCOES LTDA,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-11-27,140000.0,2019-12-05,140000.0
PR-03.372,AS VIAGENS DO CUCO,SAV/MINC 10,2018-01-01,04.031.248/0001-70,PRODUÇÃO DIGITAL REALIZAÇÕES CINEMATOGRÁFICAS LTDA.,04.031.248/0001-70,PRODUÇÃO DIGITAL REALIZAÇÕES CINEMATOGRÁFICAS LTDA.,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-11-27,200000.0,2020-01-29,200000.0
PR-03.362,LIVRAMENTO,CONCURSO PRODUÇÃO PARA CINEMA - COPRODUÇÃO URUGUAI-BRASIL,2018-01-01,09.505.106/0001-11,ARISSAS MULTIMIDIA LTDA,09.505.106/0001-11,ARISSAS MULTIMIDIA LTDA,21.054.261/0001-64,LIRA FILMES PRODUÇÕES LTDA ME,2019-11-27,189130.0,2019-11-30,0.0
PR-03.383,NAZINHA,SUPORTE AUTOMÁTICO - DESEMPENHO COMERCIAL TV E VOD,2018-01-01,04.661.796/0001-84,GIROS PROJETOS AUDIOVISUAIS LTDA,04.661.796/0001-84,GIROS PROJETOS AUDIOVISUAIS LTDA,12.126.484/0001-07,BOULEVARD FILMES LTDA,2019-11-27,129265.26,2019-12-12,129265.26
PR-03.385,VAI QUE COLA 2 - O COMEÇO,PRODAV 06,2017-01-01,09.180.984/0001-04,CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.,09.180.984/0001-04,CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.,15.372.472/0001-42,H2O DISTRIBUIDORA DE FILMES S/A,2019-11-27,4166247.0,2019-12-12,4166247.0
PR-03.387,11ª EDIÇÃO LOBOFEST  FESTIVAL INTERNACIONAL DE FILMES,SAV/MINC 11,2018-01-01,21.106.763/0001-91,"TÁBATA PRODUÇÃO E DISTRIBUIÇÃO DE FILMES, ENTRETENIMENTO E CULTURA EIRELI-ME",SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,300000.0,2019-12-16,300000.0
PR-03.389,12ª JANELA INTERNACIONAL DE CINEMA DO RECIFE,SAV/MINC 11,2018-01-01,13.328.225/0001-13,JARAGUA PRODUÇÕES E SERVIÇOS LTDA,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,120000.0,2019-12-09,120000.0
PR-03.354,DE AMOR E LIBERDADE - UM BRASIL TARDIO,SAV/MINC 10,2018-01-01,00.614.991/0001-00,ARTES BRASIL PRODUÇÕES ARTÍSTICAS LTDA,00.614.991/0001-00,ARTES BRASIL PRODUÇÕES ARTÍSTICAS LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,200000.0,2020-01-13,200000.0
PR-03.349,MEMÓRIAS DE SANGUE: O VAMPIRO QUE DESCOBRIU O BRASIL,SAV/MINC 10,2018-01-01,22.327.940/0001-22,ATO3 PRODUCOES ARTISTICAS E EDITORIAIS LTDA - ME,22.327.940/0001-22,ATO3 PRODUCOES ARTISTICAS E EDITORIAIS LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,200000.0,2019-12-19,200000.0
PR-03.374,NÚCLEO CRIATIVO MIXER 2017,PRODAV 03,2017-01-01,02.947.857/0001-49,RADAR CINEMA E TELEVISÃO LTDA,02.947.857/0001-49,RADAR CINEMA E TELEVISÃO LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,906100.0,2019-12-19,906100.0
PR-03.394,NÚCLEOS 44,PRODAV 13,2016-01-01,08.517.383/0001-81,44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA,08.517.383/0001-81,44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-04,1000000.0,2019-12-19,1000000.0
PR-03.375,A ANIMALESCA HISTÓRIA DA INDEPENDÊNCIA,SAV/MINC 10,2018-01-01,13.100.305/0001-17,LUCIANA GOMES DA SILVA DRUZINA - ME,13.100.305/0001-17,LUCIANA GOMES DA SILVA DRUZINA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-11,200000.0,2019-12-16,200000.0
PR-03.386,ALASKA,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,17.942.221/0001-81,PANACEIA PRODUCOES AUDIOVISUAIS LTDE-ME,17.942.221/0001-81,PANACEIA PRODUCOES AUDIOVISUAIS LTDE-ME,07.700.630/0001-18,ELO AUDIOVISUAL SERVIÇOS LTDA,2019-12-11,178500.0,2019-12-19,178500.0
PR-03.381,FAKE NEWS,FLUXO CONTÍNUO PRODUÇÃO PARA TELEVISÃO,2018-01-01,18.675.219/0001-56,BASE 1 FILMES LTDA.,18.675.219/0001-56,BASE 1 FILMES LTDA.,17.164.803/0001-84,CURTA! PROGRAMADORA DE CANAIS DE TV LTDA,2019-12-11,100000.0,2020-01-29,100000.0
PR-03.397,FESTIVAL DE CINEMA NO INTERIOR,SAV/MINC 11,2018-01-01,07.947.109/0001-80,ANTONIO M. G. DE CARVALHO PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-11,199900.0,2019-12-19,199900.0
PR-03.379,INDEPENDÊNCIA AINDA QUE TARDIA,SAV/MINC 10,2018-01-01,63.190.623/0001-94,PORTFOLIUM LABORATÓRIO DE IMAGENS EIRELI,63.190.623/0001-94,PORTFOLIUM LABORATÓRIO DE IMAGENS EIRELI,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-11,100000.0,2020-01-30,100000.0
PR-03.391,NÚCLEO CRIATIVO GULLANE 2016,PRODAV 13,2016-01-01,01.378.559/0001-12,GULLANE ENTRETENIMENTO S.A.,01.378.559/0001-12,GULLANE ENTRETENIMENTO S.A.,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-11,1000000.0,2020-01-27,1000000.0
PR-03.376,O FILHO DA PUTA,ARRANJOS REGIONAIS,2015-01-01,05.141.481/0001-79,ANAYA PRODUÇÕES CULTURAIS LTDA,05.141.481/0001-79,ANAYA PRODUÇÕES CULTURAIS LTDA,18.384.267/0001-95,DANIELA GOUVEIA MENEGOTTO - ME,2019-12-11,600000.0,2019-12-19,600000.0
PR-03.384,O MÊS QUE NÃO TERMINOU,FLUXO CONTÍNUO PRODUÇÃO PARA TELEVISÃO,2018-01-01,10.519.798/0001-36,NOVA TRINITI COMUNICAÇÃO E PRODUÇÃO ARTÍSTICA LTDA ME,10.519.798/0001-36,NOVA TRINITI COMUNICAÇÃO E PRODUÇÃO ARTÍSTICA LTDA ME,17.164.803/0001-84,CURTA! PROGRAMADORA DE CANAIS DE TV LTDA,2019-12-11,160000.0,2020-01-09,160000.0
PR-03.403,CRÔNICA DE UMA CIDADE PARTIDA,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,30.120.265/0001-94,INDUSTRIA IMAGINARIA EIRELI,30.120.265/0001-94,INDUSTRIA IMAGINARIA EIRELI,67.431.718/0001-03,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,2019-12-18,100000.0,2019-12-23,100000.0
PR-03.390,8° CINE FEST BRASIL - MONTEVIDÉU,SAV/MINC 11,2018-01-01,22.154.154/0001-70,H.P.B MANTEUFEL PRODUTORA LTDA - ME,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,200000.0,2020-01-23,200000.0
PR-03.400,GLÓRIA E LIBERDADE - AS REVOLTAS REGENCIAIS,ARRANJOS REGIONAIS,2015-01-01,15.864.034/0001-00,HILDEBRANDO MAURICIO DA C MACEDO FILHO ­ ME,15.864.034/0001-00,HILDEBRANDO MAURICIO DA C MACEDO FILHO ­ ME,07.543.070/0001-35,ARMANDO PINTO PRAÇA NETO,2019-12-27,547360.0,2020-01-13,547360.0
PR-03.393,LEALDADE,SAV/MINC 10,2018-01-01,22.188.491/0001-89,AZEVEDO & FARIAS PRODUTORA DE VIDEOS LTDA - ME / VISIONÁRIA FILMES,22.188.491/0001-89,AZEVEDO & FARIAS PRODUTORA DE VIDEOS LTDA - ME / VISIONÁRIA FILMES,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,200000.0,2020-01-13,200000.0
PR-03.401,NU CRIATIVO,PRODAV 03,2017-01-01,10.403.803/0001-40,TON TON FILMES & PRODUÇÃO ARTÍSTICA LTDA,10.403.803/0001-40,TON TON FILMES & PRODUÇÃO ARTÍSTICA LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,1000000.0,2020-01-13,1000000.0
PR-03.396,NÚCLEO VISIONÁRIA,PRODAV 03,2017-01-01,22.188.491/0001-89,AZEVEDO & FARIAS PRODUTORA DE VIDEOS LTDA - ME / VISIONÁRIA FILMES,22.188.491/0001-89,AZEVEDO & FARIAS PRODUTORA DE VIDEOS LTDA - ME / VISIONÁRIA FILMES,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,1000000.0,2020-01-13,1000000.0
PR-03.399,O BARCO,COMERCIALIZAÇÃO EM CINEMA,2018-01-01,04.614.433/0001-98,ILUMINURA CINEMA E MULTIMIDIA EIRELI ­ ME,04.614.433/0001-98,ILUMINURA CINEMA E MULTIMIDIA EIRELI ­ ME,08.905.114/0001-92,SEREIA DISTRIBUICAO DE FILMES EIRELI ­ ME,2019-12-27,100000.0,2020-01-23,100000.0
PR-03.402,ON BOARD,PRODAV 01,2013-01-01,14.372.650/0001-72,LIBERATO PRODUÇÕES CULTURAIS LTDA,14.372.650/0001-72,LIBERATO PRODUÇÕES CULTURAIS LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,1407601.8,2020-01-13,1407601.8
PR-03.405,X FESTIVAL INTERNACIONAL PACHAMAMA,SAV/MINC 11,2018-01-01,19.709.434/0001-93,A. S. C. E SOUZA - PRODUTORA,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2019-12-27,120000.0,2020-01-07,120000.0
PR-03.404,FORMAÇÃO EM EDIÇÃO E VÍDEO E PÓS-PRODUÇÃO AUDIOVISUAL,SAV/MINC 13,2018-01-01,12.573.633/0001-78,FILMES DO BEM PRODUÇÕES ARTÍSTICAS LTDA,12.573.633/0001-78,FILMES DO BEM PRODUÇÕES ARTÍSTICAS LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-01-08,599894.0,2020-01-29,599894.0
PR-03.412,DEPOIS A LOUCA SOU EU,PRODAV 06,2017-01-01,04.551.480/0001-30,ATITUDE PRODUÇÕES E EMPREENDIMENTOS LTDA,04.551.480/0001-30,ATITUDE PRODUÇÕES E EMPREENDIMENTOS LTDA,08.257.054/0001-49,SM DISTRIBUIDORA DE FILMES LTDA,2020-01-22,450000.0,2020-01-30,450000.0
PR-03.411,FICCIONALIZAR  FICCIONALIZAÇÃO PARA SÉRIES DE DOCUMENTÁRIOS PARA TV  LABS E ENCONTRO COM PLAYERS,SAV/MINC 11,2018-01-01,16.713.327/0001-40,BABA PRODUÇÕES CINEMATOGRÁFICAS E ARTÍSTICAS LTDA,SEM PRODUTORA,SEM PRODUTORA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-01-22,120000.0,2020-01-30,120000.0
PR-03.414,INFANTES FALANTES,PRODAV 03,2017-01-01,05.930.707/0001-10,PROCESSO MULTIARTES EIRELI,05.930.707/0001-10,PROCESSO MULTIARTES EIRELI,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-01-29,1000000.0,2020-02-04,1000000.0
PR-03.413,NÚCLEO AMPLIFICADOR,PRODAV 03,2017-01-01,07.860.494/0001-23,TANGERINA ENTRETENIMENTO LTDA,07.860.494/0001-23,TANGERINA ENTRETENIMENTO LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-01-29,1000000.0,2020-02-06,1000000.0
PR-03.410,O MIOLO DA ESTÓRIA,PRODECINE 01,2016-01-01,03.553.092/0001-25,FREDERICO DA CRUZ MACHADO - ME,03.553.092/0001-25,FREDERICO DA CRUZ MACHADO - ME,03.553.092/0001-25,FREDERICO DA CRUZ MACHADO - ME,2020-01-29,1300000.0,2020-02-04,1300000.0
PR-03.423,A CAVERNA DE ESTELA,SAV/MINC 02,2018-01-01,03.021.799/0001-90,DGT FILMES LTDA - EPP,03.021.799/0001-90,DGT FILMES LTDA - EPP,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-05,100000.0,2020-02-10,100000.0
PR-03.422,A SEMENTE SAGRADA,SAV/MINC 01,2018-01-01,08.394.172/0001-07,MANDRA FILMES PRODUÇÕES AUDIOVISUAIS LTDA,08.394.172/0001-07,MANDRA FILMES PRODUÇÕES AUDIOVISUAIS LTDA,08.394.172/0001-07,MANDRA FILMES PRODUÇÕES AUDIOVISUAIS LTDA,2020-02-05,3500000.0,2020-03-05,3500000.0
PR-03.429,JUVENAL E O DRAGÃO,SAV/MINC 01,2018-01-01,10.433.648/0001-05,STAIRS PRODUCOES AUDIOVISUAIS LTDA,10.433.648/0001-05,STAIRS PRODUCOES AUDIOVISUAIS LTDA,10.433.648/0001-05,STAIRS PRODUCOES AUDIOVISUAIS LTDA,2020-02-05,3500000.0,2020-02-17,3500000.0
PR-03.421,LICA PODE TUDO,SAV/MINC 01,2018-01-01,87.435.368/0001-60,OTTO DESENHOS ANIMADOS LTDA,87.435.368/0001-60,OTTO DESENHOS ANIMADOS LTDA,87.435.368/0001-60,OTTO DESENHOS ANIMADOS LTDA,2020-02-05,3500000.0,2020-03-23,3500000.0
PR-03.424,O PASTOR E O GUERRILHEIRO,ARRANJOS REGIONAIS,2016-01-01,03.093.490/0001-06,MERCADO CULTURAL LTDA EPP,03.093.490/0001-06,MERCADO CULTURAL LTDA EPP,72.672.017/0001-04,CANNES PRODUÇÕES S/A,2020-02-05,1335692.37,2020-02-10,1335692.37
PR-03.427,OS GUERREIROS DA RUA,SAV/MINC 02,2018-01-01,18.274.744/0001-60,VIU CINE COMUNICACAO LTDA,18.274.744/0001-60,VIU CINE COMUNICACAO LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-05,98780.0,2020-02-10,98780.0
PR-03.415,PRO DIA NASCER FELIZ 2,PRODAV 06,2017-01-01,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,28.026.565/0001-67,ELIMAR PRODUÇÕES ARTÍSTICAS LTDA,2020-02-05,200000.0,2020-02-17,200000.0
PR-03.435,A MENINA E O FLAUTISTA,SAV/MINC 02,2018-01-01,13.790.799/0001-09,8 DIGITOS PRODUCOES LTDA.,13.790.799/0001-09,8 DIGITOS PRODUCOES LTDA.,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-12,100000.0,2020-02-17,100000.0
PR-03.426,ADAM,SAV/MINC 02,2018-01-01,04.937.797/0001-09,GP7 CINEMA LTDA,04.937.797/0001-09,GP7 CINEMA LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-12,100000.0,2020-02-17,100000.0
PR-03.434,BOLHA,SAV/MINC 02,2018-01-01,16.481.402/0001-95,ESTALO CRIATIVO LTDA,16.481.402/0001-95,ESTALO CRIATIVO LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-12,100000.0,2020-02-17,100000.0
PR-03.449,DESERTO PARTICULAR,SUPORTE AUTOMÁTICO - DESEMPENHO ARTÍSTICO,2018-01-01,09.437.566/0001-50,GRAFO AUDIOVISUAL LTDA ME,09.437.566/0001-50,GRAFO AUDIOVISUAL LTDA ME,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,2020-02-12,795520.74,2020-02-20,795520.74
PR-03.449-A,DESERTO PARTICULAR,PRODAV 06,2017-01-01,09.437.566/0001-50,GRAFO AUDIOVISUAL LTDA ME,09.437.566/0001-50,GRAFO AUDIOVISUAL LTDA ME,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,2020-02-12,14848.06,2020-03-19,14848.06
PR-03.409,HOTEL NÃO INCLUÍDO,PRODAV 07,2017-01-01,10.645.895/0001-75,MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.,10.645.895/0001-75,MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.,33.110.420/0001-80,FOX FILM DO BRASIL LTDA,2020-02-12,2117098.49,2020-02-17,2117098.49
PR-03.444,O MENINO MAIS RICO DO MUNDO,SAV/MINC 03,2018-01-01,08.035.343/0001-01,NA LAJE FILMES PRODUÇÕES LTDA,08.035.343/0001-01,NA LAJE FILMES PRODUÇÕES LTDA,08.035.343/0001-01,NA LAJE FILMES PRODUÇÕES LTDA,2020-02-12,1000000.0,2020-03-12,1000000.0
PR-03.431,OLÍVIA FOI PRA LUA,SAV/MINC 02,2018-01-01,12.772.107/0001-37,NOVELO FILMES PRODUÇÕES AUDIOVISUAIS LTDA ME,12.772.107/0001-37,NOVELO FILMES PRODUÇÕES AUDIOVISUAIS LTDA ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-12,100000.0,2020-02-17,100000.0
PR-03.433,PARA QUE SERVEM AS COISAS?,SAV/MINC 02,2018-01-01,09.074.852/0001-06,THAIS FERNANDES-ME,09.074.852/0001-06,THAIS FERNANDES-ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-12,100000.0,2020-02-17,100000.0
PR-03.420,QUASE DESERTO,CONCURSO PRODUÇÃO PARA CINEMA,2018-01-01,09.261.668/0001-67,ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA,09.261.668/0001-67,ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,2020-02-12,4200000.0,2020-02-17,4200000.0
PR-03.416,RUA AURORA - REFÚGIO DE TODOS OS MUNDOS,PRODAV 07,2017-01-01,06.905.794/0001-19,AC CAVALCANTE SERVIÇOS LTDA.,06.905.794/0001-19,AC CAVALCANTE SERVIÇOS LTDA.,03.553.092/0001-25,FREDERICO DA CRUZ MACHADO - ME,2020-02-12,600000.0,2020-03-05,600000.0
PR-03.407,VILÃ DAS NOVE,CONCURSO PRODUÇÃO PARA CINEMA,2018-01-01,19.478.327/0001-00,LUPA FILMES LTDA,19.478.327/0001-00,LUPA FILMES LTDA,33.110.420/0001-80,FOX FILM DO BRASIL LTDA,2020-02-12,1000000.0,2020-03-05,1000000.0
PR-03.443,HOSPITAL DE BRINQUEDOS,SAV/MINC 02,2018-01-01,07.202.193/0001-02,DEBERTON FILMES E PRODUCOES LTDA,07.202.193/0001-02,DEBERTON FILMES E PRODUCOES LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,100000.0,2020-02-26,100000.0
PR-03.432,INSCRITOS,SAV/MINC 02,2018-01-01,14.323.160/0001-86,BRUNA STEUDEL PRODUCOES E ARTES - ME,14.323.160/0001-86,BRUNA STEUDEL PRODUCOES E ARTES - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,99253.0,2020-03-05,99253.0
PR-03.453,LIBELU,PRODAV 06,2017-01-01,12.126.484/0001-07,BOULEVARD FILMES LTDA,12.126.484/0001-07,BOULEVARD FILMES LTDA,12.126.484/0001-07,BOULEVARD FILMES LTDA,2020-02-19,60000.0,2020-05-29,60000.0
PR-03.446,MEBÊNGÔKRE ICI,SAV/MINC 03,2018-01-01,05.928.108/0001-62,COMPANHIA AMAZONICA DE FILMES S/S LTDA.,05.928.108/0001-62,COMPANHIA AMAZONICA DE FILMES S/S LTDA.,05.928.108/0001-62,COMPANHIA AMAZONICA DE FILMES S/S LTDA.,2020-02-19,1000000.0,2020-02-26,1000000.0
PR-03.430,MEU AMIGO INVISÍVEL,SAV/MINC 02,2018-01-01,23.624.812/0001-03,DANILO STAEL CONCEIÇÃO DOS SANTOS - ME,23.624.812/0001-03,DANILO STAEL CONCEIÇÃO DOS SANTOS - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,99138.0,2020-03-05,99138.0
PR-03.441,MEU AMIGO REAL,SAV/MINC 02,2018-01-01,13.100.379/0001-53,T.SAAD FILMES E VÍDEOS LTDA-ME,13.100.379/0001-53,T.SAAD FILMES E VÍDEOS LTDA-ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,100000.0,2020-03-05,100000.0
PR-03.445,NA BOCA DO LOBO,SAV/MINC 01,2018-01-01,07.311.501/0001-38,KARMATIQUE IMAGENS LTDA,07.311.501/0001-38,KARMATIQUE IMAGENS LTDA,07.311.501/0001-38,KARMATIQUE IMAGENS LTDA,2020-02-19,3500000.0,2020-03-05,3500000.0
PR-03.455,O SOL,SAV/MINC 02,2018-01-01,06.071.600/0001-27,MEMÓRIA VIVA PRODUÇÃO DE IMAGEM E TEXTO LTDA,06.071.600/0001-27,MEMÓRIA VIVA PRODUÇÃO DE IMAGEM E TEXTO LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,100000.0,2020-03-05,100000.0
PR-03.448,OTHELO O GRANDE,ARRANJOS REGIONAIS,2017-01-01,39.183.983/0001-84,"FRANCO PRODUÇÕES, FILMES, EVENTOS E PROMOÇÕES LTDA - ME.",39.183.983/0001-84,"FRANCO PRODUÇÕES, FILMES, EVENTOS E PROMOÇÕES LTDA - ME.",15.263.576/0001-19,LIVRES DISTRIBUIDORA DE AUDIVISUAL LTDA ME,2020-02-19,300000.0,2020-02-26,300000.0
PR-03.438,TRABALHO DE GEOGRAFIA,SAV/MINC 02,2018-01-01,16.434.076/0001-65,4U FILMS LTDA ME,16.434.076/0001-65,4U FILMS LTDA ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,99891.0,2020-03-05,99891.0
PR-03.428,VALENTINA,SAV/MINC 02,2018-01-01,19.495.871/0001-51,RAPHAEL GUSTAVO DA SILVA - ME,19.495.871/0001-51,RAPHAEL GUSTAVO DA SILVA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2020-02-19,100000.0,2020-03-05,100000.0
